chrom	start	end	AA_hotspots
chr11	12563833	12565468	1
chr11	12638056	12639515	1
chr11	12661906	12663102	1
chr11	12713799	12714736	1
chr11	12904484	12906626	1
chr11	12913761	12915967	1
chr11	12937339	12939046	1
chr11	12957714	12958541	1
chr11	12992153	12994211	1
chr11	13174142	13174942	1
chr11	13205806	13207139	1
chr11	13353039	13354325	1
chr11	13370662	13372500	1
chr11	13390995	13392534	1
chr11	13628565	13630192	1
chr11	13756507	13757765	1
chr11	13893446	13895017	1
chr11	13964889	13965810	1
chr11	13996462	13998192	1
chr11	14129566	14131157	1
chr11	14255340	14256405	1
chr11	14321986	14322810	1
chr11	14567066	14568543	1
chr11	14939161	14940988	1
chr11	15120293	15121246	1
chr11	15127172	15128680	1
chr11	15167152	15169089	1
chr11	15182240	15183642	1
chr11	15222637	15223751	1
chr11	15254524	15255957	1
chr11	15321963	15323384	1
chr11	15465268	15466494	1
chr11	15624783	15625674	1
chr11	15627095	15628363	1
chr11	15741608	15743447	1
chr11	15765648	15766688	1
chr11	15982634	15983542	1
chr11	15995490	15996775	1
chr11	16229911	16231554	1
chr11	16253605	16254642	1
chr11	16382626	16384881	1
chr11	16480674	16482364	1
chr11	16534516	16535433	1
chr11	16686597	16688024	1
chr11	16810734	16811957	1
chr11	16826339	16827850	1
chr11	16834407	16835440	1
chr11	16841987	16844513	1
chr11	16875751	16876746	1
chr11	16933915	16935126	1
chr11	16989600	16991238	1
chr11	16999623	17001245	1
chr11	17425113	17426319	1
chr11	17519871	17521909	1
chr11	17574925	17576446	1
chr11	17663213	17664422	1
chr11	17666123	17666935	1
chr11	17852911	17854492	1
chr11	17887671	17889034	1
chr11	17900219	17901504	1
chr11	17931588	17933157	1
chr11	18100869	18102424	1
chr11	18218527	18219624	1
chr11	18264156	18265378	1
chr11	18306545	18307920	1
chr11	18323377	18325041	1
chr11	18393432	18395362	1
chr11	18486906	18488830	1
chr11	18784324	18785692	1
chr11	18791953	18793225	1
chr11	19187098	19188486	1
chr11	19251536	19253007	1
chr11	19308797	19310095	1
chr11	19399522	19400322	1
chr11	19417655	19418767	1
chr11	19429989	19431128	1
chr11	19550121	19551679	1
chr11	19568610	19569602	1
chr11	19781036	19781958	1
chr11	19905074	19906471	1
chr11	19914120	19915589	1
chr11	19962446	19963981	1
chr11	19980655	19981793	1
chr11	20019002	20021171	1
chr11	20098516	20099506	1
chr11	20115792	20117000	1
chr11	20146554	20147749	1
chr11	20162152	20163457	1
chr11	20246778	20247621	1
chr11	20298118	20299039	1
chr11	20372145	20373722	1
chr11	20461373	20462294	1
chr11	20476680	20478071	1
chr11	20534911	20536421	1
chr11	20808159	20809029	1
chr11	20835337	20836493	1
chr11	21015976	21016839	1
chr11	21076889	21078049	1
chr11	21261758	21262992	1
chr11	21345754	21347188	1
chr11	21358777	21359628	1
chr11	21383226	21384799	1
chr11	21424929	21426802	1
chr11	21434346	21435146	1
chr11	21515180	21516773	1
chr11	21662212	21663012	1
chr11	21687106	21688342	1
chr11	21772208	21773723	1
chr11	21906694	21908675	1
chr11	22008533	22009333	1
chr11	22161088	22162231	1
chr11	22372004	22373801	1
chr11	22418099	22419067	1
chr11	22536463	22537929	1
chr11	22689107	22690973	1
chr11	22711829	22713632	1
chr11	22813476	22814912	1
chr11	22848135	22848968	1
chr11	22881284	22882675	1
chr11	23113533	23115522	1
chr11	23721152	23721987	1
chr11	24087633	24088919	1
chr11	24131306	24132692	1
chr11	24749343	24750999	1
chr11	24772217	24773642	1
chr11	24840045	24841323	1
chr11	24892193	24893885	1
chr11	25274651	25276520	1
chr11	25767160	25767978	1
chr11	26045273	26046735	1
chr11	26367957	26368793	1
chr11	26701353	26702994	1
chr11	26747041	26748066	1
chr11	26755641	26756466	1
chr11	26773720	26775044	1
chr11	27019496	27020749	1
chr11	27188637	27189936	1
chr11	27193134	27194138	1
chr11	27221076	27222537	1
chr11	27261586	27262401	1
chr11	27338310	27339703	1
chr11	27350437	27351596	1
chr11	27453782	27454811	1
chr11	27749888	27751379	1
chr11	27776238	27777358	1
chr11	27791437	27792890	1
chr11	27995388	27996360	1
chr11	28375585	28376956	1
chr11	28577617	28578568	1
chr11	28642326	28643414	1
chr11	28710715	28711968	1
chr11	28742427	28743689	1
chr11	28887612	28888603	1
chr11	29462900	29463823	1
chr11	29491956	29492992	1
chr11	29530024	29531504	1
chr11	29822423	29824374	1
chr11	29978251	29979499	1
chr11	30058310	30059965	1
chr11	30144123	30145575	1
chr11	30212886	30213938	1
chr11	30378312	30379741	1
chr11	30570602	30572178	1
chr11	30625936	30627147	1
chr11	30686210	30687744	1
chr11	30779441	30780447	1
chr11	30794825	30796051	1
chr11	31019030	31020452	1
chr11	31035325	31036258	1
chr11	31037893	31039549	1
chr11	31320324	31321698	1
chr11	31434535	31435634	1
chr11	31634228	31635124	1
chr11	31792506	31794156	1
chr11	32037543	32038959	1
chr11	32061738	32063184	1
chr11	32074058	32075193	1
chr11	32224544	32225785	1
chr11	32277130	32279027	1
chr11	32525251	32526189	1
chr11	32586348	32588179	1
chr11	33031645	33033050	1
chr11	33103275	33105519	1
chr11	33315711	33316608	1
chr11	33385185	33386992	1
chr11	33392688	33393555	1
chr11	33427469	33428683	1
chr11	33443178	33444530	1
chr11	33714374	33716531	1
chr11	33958250	33959057	1
chr11	34218407	34219735	1
chr11	34257483	34259480	1
chr11	34321133	34322887	1
chr11	34338208	34339982	1
chr11	34530472	34532062	1
chr11	34581724	34582950	1
chr11	34658142	34659471	1
chr11	34665811	34667822	1
chr11	34967233	34968941	1
chr11	35034719	35036548	1
chr11	35069320	35070120	1
chr11	35216134	35217637	1
chr11	35402758	35403786	1
chr11	35500913	35502291	1
chr11	35549166	35550594	1
chr11	35874040	35874955	1
chr11	35972089	35973107	1
chr11	36090469	36091899	1
chr11	36113365	36114459	1
chr11	36324617	36326112	1
chr11	36513095	36513984	1
chr11	36866905	36869159	1
chr11	36896552	36898632	1
chr11	36987911	36988724	1
chr11	37115444	37117456	1
chr11	37133941	37134741	1
chr11	37144499	37146497	1
chr11	37524834	37525954	1
chr11	37841240	37842655	1
chr11	38913033	38914810	1
chr11	38998797	38999613	1
chr11	39199123	39199923	1
chr11	40074945	40075879	1
chr11	40126327	40127553	1
chr11	40193158	40193958	1
chr11	40211611	40212921	1
chr11	40357961	40359827	1
chr11	40719818	40721035	1
chr11	40801635	40803248	1
chr11	40830960	40832230	1
chr11	41154628	41155594	1
chr11	41258006	41259353	1
chr11	41445098	41446136	1
chr11	41602997	41604402	1
chr11	41618099	41619022	1
chr11	41895971	41896822	1
chr11	42141500	42142568	1
chr11	42244680	42245576	1
chr11	42304046	42304867	1
chr11	42310190	42311485	1
chr11	42458000	42459687	1
chr11	42719008	42720048	1
chr11	42781206	42782558	1
chr11	42855419	42856814	1
chr11	43562946	43563996	1
chr11	43747787	43749206	1
chr11	43879013	43881101	1
chr11	43949379	43950587	1
chr11	43954984	43956445	1
chr11	44070372	44071322	1
chr11	44236086	44236906	1
chr11	44291941	44293003	1
chr11	44343577	44344831	1
chr11	44545098	44546324	1
chr11	44639662	44641417	1
chr11	44692871	44693923	1
chr11	44785877	44786772	1
chr11	44872747	44873801	1
chr11	44917663	44918849	1
chr11	44947339	44948759	1
chr11	44963807	44964798	1
chr11	44981768	44983018	1
chr11	45015718	45017094	1
chr11	45174445	45175790	1
chr11	45559816	45560979	1
chr11	45644613	45646012	1
chr11	45706194	45707694	1
chr11	45928418	45929486	1
chr11	45950500	45951300	1
chr11	45955185	45956718	1
chr11	45971862	45972707	1
chr11	46055086	46056390	1
chr11	46303347	46304333	1
chr11	46688818	46691075	1
chr11	47129745	47130687	1
chr11	47186270	47187829	1
chr11	47243487	47244497	1
chr11	47370006	47371547	1
chr11	47440760	47441795	1
chr11	47494738	47495551	1
chr11	49037266	49038238	1
chr11	50134390	50135226	1
chr11	50135407	50137459	1
chr11	56470105	56470931	1
chr11	56661559	56662606	1
chr11	57081169	57082284	1
chr11	57115346	57116338	1
chr11	57137453	57138254	1
chr11	57687424	57688626	1
chr11	57917765	57918565	1
chr11	57988337	57989415	1
chr11	58437433	58438426	1
chr11	58457051	58458808	1
chr11	58666440	58667712	1
chr11	59038014	59039663	1
chr11	59249049	59250505	1
chr11	59620789	59621963	1
chr11	59741928	59742907	1
chr11	60044127	60045051	1
chr11	60106321	60108273	1
chr11	60517725	60519649	1
chr11	60525757	60527495	1
chr11	60536692	60537664	1
chr11	60826455	60827581	1
chr11	60835660	60837149	1
chr11	60859738	60860983	1
chr11	61068465	61070275	1
chr11	61194511	61195754	1
chr11	61280233	61281457	1
chr11	61284695	61286187	1
chr11	61303201	61304283	1
chr11	61304515	61305901	1
chr11	61318187	61319078	1
chr11	61483209	61484338	1
chr11	61529334	61530796	1
chr11	61539508	61540543	1
chr11	61623919	61625771	1
chr11	61651540	61652481	1
chr11	61937045	61938345	1
chr11	62053811	62055007	1
chr11	62159641	62160926	1
chr11	62447791	62448698	1
chr11	62481883	62483352	1
chr11	62797706	62799250	1
chr11	63266471	63267296	1
chr11	63356277	63358170	1
chr11	63584238	63585686	1
chr11	63595278	63596778	1
chr11	63649760	63651073	1
chr11	63721783	63723277	1
chr11	63797959	63798887	1
chr11	63853612	63855067	1
chr11	64584906	64586273	1
chr11	64619343	64620431	1
chr11	64701063	64702579	1
chr11	64938844	64939648	1
chr11	65346795	65347929	1
chr11	65393494	65395419	1
chr11	65570327	65571534	1
chr11	65953367	65954832	1
chr11	65979155	65979994	1
chr11	66303046	66303922	1
chr11	66468261	66469542	1
chr11	66614697	66615741	1
chr11	66619117	66621120	1
chr11	66845096	66846556	1
chr11	67409628	67410624	1
chr11	67801889	67802785	1
chr11	67819630	67821751	1
chr11	67922705	67924125	1
chr11	68099940	68100754	1
chr11	68140178	68141569	1
chr11	68162879	68164502	1
chr11	68290497	68292134	1
chr11	68434116	68435490	1
chr11	68437284	68438282	1
chr11	68453475	68454847	1
chr11	68509046	68510154	1
chr11	68528151	68529021	1
chr11	68681377	68682228	1
chr11	68797021	68798187	1
chr11	68809405	68811765	1
chr11	68825833	68826636	1
chr11	68853880	68855351	1
chr11	68869710	68870793	1
chr11	68880625	68881838	1
chr11	68924183	68925092	1
chr11	69078145	69079026	1
chr11	69193147	69194520	1
chr11	69280270	69281416	1
chr11	69436203	69437180	1
chr11	69512104	69513116	1
chr11	69542726	69544205	1
chr11	69690471	69691645	1
chr11	69714155	69715841	1
chr11	69814047	69815303	1
chr11	69821236	69822259	1
chr11	69839396	69840236	1
chr11	69945889	69947661	1
chr11	70102239	70103505	1
chr11	70249006	70249883	1
chr11	70291347	70292878	1
chr11	70349664	70351271	1
chr11	70370335	70371583	1
chr11	70378942	70380747	1
chr11	70432049	70433288	1
chr11	70458267	70459231	1
chr11	70491449	70492884	1
chr11	70805329	70806961	1
chr11	70925606	70926915	1
chr11	71018926	71019942	1
chr11	71111901	71112920	1
chr11	71240966	71242475	1
chr11	71279991	71281233	1
chr11	71289454	71290655	1
chr11	71709933	71711220	1
chr11	71715584	71716989	1
chr11	71778240	71779506	1
chr11	71808221	71809384	1
chr11	71843599	71844586	1
chr11	72029290	72030428	1
chr11	72089085	72089885	1
chr11	72250716	72251625	1
chr11	72275514	72276445	1
chr11	72285820	72287123	1
chr11	72400759	72402057	1
chr11	72423595	72424820	1
chr11	72472807	72473707	1
chr11	72895286	72896235	1
chr11	72933918	72934864	1
chr11	72956742	72957699	1
chr11	73002276	73003973	1
chr11	73059514	73060451	1
chr11	73313418	73314635	1
chr11	73715303	73717237	1
chr11	73732901	73734416	1
chr11	73939617	73940481	1
chr11	74112875	74114330	1
chr11	74159850	74160683	1
chr11	74169906	74170783	1
chr11	74274598	74276143	1
chr11	74412249	74414202	1
chr11	74551117	74552466	1
chr11	74747075	74747959	1
chr11	74886658	74887845	1
chr11	74989960	74990940	1
chr11	75025490	75026614	1
chr11	75128447	75129398	1
chr11	75149025	75151467	1
chr11	75287732	75288911	1
chr11	75323773	75325303	1
chr11	75677978	75679273	1
chr11	75870271	75871263	1
chr11	75886944	75888485	1
chr11	75959992	75961093	1
chr11	75980278	75981757	1
chr11	76035188	76036432	1
chr11	76370462	76371523	1
chr11	76422281	76423264	1
chr11	76432859	76434160	1
chr11	76516065	76517486	1
chr11	76795238	76796960	1
chr11	76803771	76805629	1
chr11	76837296	76838434	1
chr11	76882782	76884380	1
chr11	76920061	76920861	1
chr11	76923187	76924057	1
chr11	77090797	77092380	1
chr11	77216427	77217818	1
chr11	77233365	77235045	1
chr11	77610822	77611981	1
chr11	77727771	77729053	1
chr11	77822794	77823989	1
chr11	77882645	77885553	1
chr11	77905753	77907171	1
chr11	78138948	78140129	1
chr11	78225768	78226876	1
chr11	78271616	78272729	1
chr11	78354797	78356395	1
chr11	78397361	78399138	1
chr11	78460164	78461180	1
chr11	78496780	78498026	1
chr11	78510476	78512036	1
chr11	78573558	78575097	1
chr11	78641748	78643128	1
chr11	78650868	78652353	1
chr11	78742067	78743527	1
chr11	78770482	78771649	1
chr11	78833864	78834829	1
chr11	78875229	78876511	1
chr11	78914312	78916134	1
chr11	78931878	78932678	1
chr11	78938875	78939936	1
chr11	79020568	79021541	1
chr11	79054657	79056237	1
chr11	79480739	79482354	1
chr11	79588361	79589193	1
chr11	79622054	79623031	1
chr11	79723071	79724164	1
chr11	79766426	79767923	1
chr11	79799306	79800425	1
chr11	80093911	80095499	1
chr11	80127947	80130037	1
chr11	80146431	80147501	1
chr11	80182292	80183136	1
chr11	80200159	80201016	1
chr11	80292215	80293185	1
chr11	80350082	80351178	1
chr11	80567232	80568623	1
chr11	80721131	80722622	1
chr11	80799891	80800892	1
chr11	80855687	80856720	1
chr11	80875957	80877040	1
chr11	81210708	81211977	1
chr11	81242026	81243064	1
chr11	81813616	81815188	1
chr11	81984809	81985653	1
chr11	82050373	82051827	1
chr11	82354304	82355980	1
chr11	82386979	82388290	1
chr11	82641361	82642709	1
chr11	82838494	82839824	1
chr11	82929895	82931612	1
chr11	83335934	83336746	1
chr11	83480418	83481227	1
chr11	83549680	83552030	1
chr11	83560224	83561774	1
chr11	83576138	83577797	1
chr11	83643465	83644790	1
chr11	83977814	83979002	1
chr11	84039970	84040851	1
chr11	84213914	84214972	1
chr11	84379531	84380889	1
chr11	84541304	84542866	1
chr11	84612222	84613639	1
chr11	84842730	84844162	1
chr11	85527351	85528203	1
chr11	86425921	86427430	1
chr11	86571710	86573405	1
chr11	86626842	86628581	1
chr11	86650420	86651668	1
chr11	86718455	86719629	1
chr11	86947622	86948696	1
chr11	86967431	86968445	1
chr11	86999326	87000898	1
chr11	87121135	87122135	1
chr11	87384987	87385876	1
chr11	87429522	87430977	1
chr11	87454250	87455130	1
chr11	87667114	87668889	1
chr11	87672680	87674016	1
chr11	87686994	87687794	1
chr11	87827745	87828580	1
chr11	87936035	87937844	1
chr11	87999848	88000893	1
chr11	88173895	88175066	1
chr11	88269399	88270239	1
chr11	88283279	88284475	1
chr11	88873104	88873936	1
chr11	89064514	89065768	1
chr11	89208279	89209476	1
chr11	89888281	89889160	1
chr11	89917269	89918471	1
chr11	89990016	89991490	1
chr11	90042039	90043216	1
chr11	90366461	90367541	1
chr11	90539754	90540554	1
chr11	90954092	90955206	1
chr11	90965804	90967251	1
chr11	91122480	91123281	1
chr11	91158173	91159246	1
chr11	91337229	91338628	1
chr11	91680534	91681983	1
chr11	91938695	91940037	1
chr11	91997819	91999222	1
chr11	92209058	92210960	1
chr11	92265696	92266738	1
chr11	92315754	92317559	1
chr11	92566062	92567244	1
chr11	92627058	92629416	1
chr11	92664391	92665769	1
chr11	92727196	92728639	1
chr11	92820686	92821503	1
chr11	93011452	93012803	1
chr11	93072572	93073688	1
chr11	93267212	93268526	1
chr11	93576163	93577633	1
chr11	93623655	93624455	1
chr11	93805300	93806213	1
chr11	93906947	93908242	1
chr11	94035018	94036510	1
chr11	94391650	94392999	1
chr11	94464642	94465489	1
chr11	94773941	94775248	1
chr11	94905449	94906906	1
chr11	95331987	95333783	1
chr11	95430838	95431971	1
chr11	95595413	95596663	1
chr11	95724324	95725662	1
chr11	95979347	95980266	1
chr11	96146786	96148096	1
chr11	96227088	96228538	1
chr11	96578723	96580064	1
chr11	96746350	96747864	1
chr11	96849987	96850847	1
chr11	97050870	97052081	1
chr11	97056306	97057493	1
chr11	97798288	97799188	1
chr11	97855455	97856255	1
chr11	97918554	97919514	1
chr11	98154293	98155128	1
chr11	98704893	98706454	1
chr11	98883258	98884518	1
chr11	98928622	98930183	1
chr11	99296918	99298892	1
chr11	99615184	99616506	1
chr11	100414498	100415668	1
chr11	100645103	100646436	1
chr11	100697635	100699163	1
chr11	100754480	100756316	1
chr11	100871774	100873146	1
chr11	101006060	101006915	1
chr11	101158783	101159942	1
chr11	102033813	102035306	1
chr11	102264874	102266031	1
chr11	102407676	102408861	1
chr11	102668586	102670048	1
chr11	102717814	102718912	1
chr11	102921507	102922981	1
chr11	103021392	103022596	1
chr11	103153481	103154567	1
chr11	103490871	103492358	1
chr11	103919470	103921291	1
chr11	103983425	103984296	1
chr11	104197136	104198432	1
chr11	104316083	104317535	1
chr11	104702548	104704413	1
chr11	104781022	104781822	1
chr11	104872747	104874273	1
chr11	104920724	104921656	1
chr11	105065662	105067056	1
chr11	105400446	105401425	1
chr11	105502147	105503363	1
chr11	105709072	105709920	1
chr11	105724157	105726137	1
chr11	105927030	105928311	1
chr11	106251398	106252738	1
chr11	106252878	106253892	1
chr11	106520575	106521855	1
chr11	106634994	106636589	1
chr11	106664545	106665678	1
chr11	106827504	106828366	1
chr11	107052282	107053699	1
chr11	107090389	107091558	1
chr11	107267002	107268207	1
chr11	107491657	107492738	1
chr11	107493949	107494749	1
chr11	107842876	107844440	1
chr11	107980911	107982025	1
chr11	108017794	108019685	1
chr11	108497826	108498626	1
chr11	108529588	108531045	1
chr11	108824149	108825402	1
chr11	109018036	109019332	1
chr11	109152532	109153580	1
chr11	109176077	109177429	1
chr11	109638380	109639345	1
chr11	109864241	109866476	1
chr11	110001858	110003643	1
chr11	110463055	110464370	1
chr11	110702881	110704129	1
chr11	110827572	110828602	1
chr11	110852381	110853603	1
chr11	111046870	111048561	1
chr11	111114190	111115938	1
chr11	111256824	111258130	1
chr11	111307367	111308490	1
chr11	111342047	111343421	1
chr11	111572570	111573500	1
chr11	111599097	111600660	1
chr11	111605802	111606847	1
chr11	111988812	111990366	1
chr11	112085541	112087165	1
chr11	112220925	112221725	1
chr11	112458310	112459710	1
chr11	112650860	112652235	1
chr11	112695239	112696754	1
chr11	112756286	112757423	1
chr11	112825329	112826834	1
chr11	113062843	113064340	1
chr11	113105749	113107434	1
chr11	113124180	113125031	1
chr11	113141586	113143342	1
chr11	113159016	113159898	1
chr11	113196013	113197358	1
chr11	113234475	113235401	1
chr11	113316523	113317493	1
chr11	113430090	113431576	1
chr11	113451330	113453148	1
chr11	113693155	113694361	1
chr11	113931784	113932621	1
chr11	114012356	114014484	1
chr11	114100964	114102137	1
chr11	114171762	114173210	1
chr11	114187547	114188960	1
chr11	114258778	114260294	1
chr11	114450540	114451340	1
chr11	114472254	114473350	1
chr11	114569226	114570026	1
chr11	114594961	114595761	1
chr11	114641905	114643469	1
chr11	114745612	114746945	1
chr11	114831443	114832329	1
chr11	114860729	114862251	1
chr11	114999925	115001293	1
chr11	115103458	115104408	1
chr11	115120138	115121069	1
chr11	115172634	115173476	1
